# rank	legacy	wide	full
7886	43cca8ae891c57d3bb89cfbbaf6cb2ed	703ed73682de6ccd0fde7e8050425029	cd5f7317cede3e6ab0171a064d4e4986
7887	d53b4e699bf185012c2853de968afcdc	0abee15af1cc4d795b716a9e0d754490	b119386a8b8454ac335eea25688d0308
7888	c9b280795a7d76905cbd6087a3594643	0c476fd55b7131cdc388e5772f857654	268ce3e2a782369e0d95a5692e28fc94
7889	c9b280795a7d76905cbd6087a3594643	0c476fd55b7131cdc388e5772f857654	268ce3e2a782369e0d95a5692e28fc94
7890	c9b280795a7d76905cbd6087a3594643	0c476fd55b7131cdc388e5772f857654	268ce3e2a782369e0d95a5692e28fc94
7891	c9b280795a7d76905cbd6087a3594643	0c476fd55b7131cdc388e5772f857654	268ce3e2a782369e0d95a5692e28fc94
7892	c9b280795a7d76905cbd6087a3594643	0c476fd55b7131cdc388e5772f857654	268ce3e2a782369e0d95a5692e28fc94
7893	c9b280795a7d76905cbd6087a3594643	0c476fd55b7131cdc388e5772f857654	268ce3e2a782369e0d95a5692e28fc94
7894	c9b280795a7d76905cbd6087a3594643	0c476fd55b7131cdc388e5772f857654	268ce3e2a782369e0d95a5692e28fc94
7895	0d59f44007db1631ce3462315189fbbf	966b2f7153b474e98d419b7796013b69	96f67c644496490dcf0267076d0bb344
7896	bd2b3f0798193f93f40462a24e0f24b2	5b86cf6865e568fafe0d22e5305257a8	ddbef0b1fc35fc01606c2346861a5423
7897	a8f2dc33bccc76b95a94b05c629cca8a	2c5120912ee00d64aafcbd3fb8cecf62	c48c7afc314a901198e7b17b7c44e3e5
7898	a8f2dc33bccc76b95a94b05c629cca8a	2c5120912ee00d64aafcbd3fb8cecf62	c48c7afc314a901198e7b17b7c44e3e5
7899	a8f2dc33bccc76b95a94b05c629cca8a	2c5120912ee00d64aafcbd3fb8cecf62	c48c7afc314a901198e7b17b7c44e3e5
7900	a8f2dc33bccc76b95a94b05c629cca8a	2c5120912ee00d64aafcbd3fb8cecf62	c48c7afc314a901198e7b17b7c44e3e5
7901	a8f2dc33bccc76b95a94b05c629cca8a	2c5120912ee00d64aafcbd3fb8cecf62	c48c7afc314a901198e7b17b7c44e3e5
7902	a8f2dc33bccc76b95a94b05c629cca8a	2c5120912ee00d64aafcbd3fb8cecf62	c48c7afc314a901198e7b17b7c44e3e5
7903	a8f2dc33bccc76b95a94b05c629cca8a	2c5120912ee00d64aafcbd3fb8cecf62	c48c7afc314a901198e7b17b7c44e3e5
7904	ccd429a52e94e4c2676a1c23756c8fd0	454820126f69e91e7429af5d9f51a137	9d2b007437b8060fe5fa3243a732808a
7905	ccd429a52e94e4c2676a1c23756c8fd0	454820126f69e91e7429af5d9f51a137	9d2b007437b8060fe5fa3243a732808a
7906	ccd429a52e94e4c2676a1c23756c8fd0	454820126f69e91e7429af5d9f51a137	9d2b007437b8060fe5fa3243a732808a
7907	a3ac81da58678b8ca7060fcb0ce33ba5	242e424ab955e497438d73b3ef457190	ab71689df679ddd6fd60429aa93997ef
7908	9b97534409e69ffc4c01299fd995c47a	e0fdcaedc478923bacb25b9516bb4879	6b4dce8d41fbf2c3acabe809147dde70
7909	b0172599e5af9ff89ebb5181e60e13b0	779b2c038bbd837adf06c5928df0c019	8d14eab8964f93ae600208e3a84b67f6
7910	b0172599e5af9ff89ebb5181e60e13b0	779b2c038bbd837adf06c5928df0c019	8d14eab8964f93ae600208e3a84b67f6
7911	b0172599e5af9ff89ebb5181e60e13b0	779b2c038bbd837adf06c5928df0c019	8d14eab8964f93ae600208e3a84b67f6
7912	b0172599e5af9ff89ebb5181e60e13b0	779b2c038bbd837adf06c5928df0c019	8d14eab8964f93ae600208e3a84b67f6
7913	b0172599e5af9ff89ebb5181e60e13b0	779b2c038bbd837adf06c5928df0c019	8d14eab8964f93ae600208e3a84b67f6
7914	b0172599e5af9ff89ebb5181e60e13b0	779b2c038bbd837adf06c5928df0c019	8d14eab8964f93ae600208e3a84b67f6
7915	b0172599e5af9ff89ebb5181e60e13b0	779b2c038bbd837adf06c5928df0c019	8d14eab8964f93ae600208e3a84b67f6
7916	fd55b80bda151d7641ab6375cf0f40cb	c2f03f24bb8f233fed76f22318215443	3ebaffdf50967ae5f4f62b002b11febb
7917	fd55b80bda151d7641ab6375cf0f40cb	c2f03f24bb8f233fed76f22318215443	3ebaffdf50967ae5f4f62b002b11febb
7918	53a2d1f80e46cbbc911545ea1c7c39eb	1dd345f0e0a4915379afdae8a3000faf	0dcb3e080e7467dfba89bf973593f412
7919	fd55b80bda151d7641ab6375cf0f40cb	c2f03f24bb8f233fed76f22318215443	3ebaffdf50967ae5f4f62b002b11febb
7920	fd55b80bda151d7641ab6375cf0f40cb	c2f03f24bb8f233fed76f22318215443	3ebaffdf50967ae5f4f62b002b11febb
7921	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7922	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7923	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7924	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7925	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7926	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7927	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7928	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7929	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7930	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7931	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7932	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7933	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7934	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7935	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7936	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7937	24d802a2ace0ba126b85f1795ab267de	c69c8d4cd05c861b9e12c212ea554b4e	ae7343a36cc4fd5904b680c9d90c93b1
7938	f0a2f9b281245d267270bac45a84463b	5c2436218c759886f00cb647ed371f6b	f4ee1794f7daf060ab0944ca547b3312
7939	f0a2f9b281245d267270bac45a84463b	5c2436218c759886f00cb647ed371f6b	f4ee1794f7daf060ab0944ca547b3312
7940	f0a2f9b281245d267270bac45a84463b	5c2436218c759886f00cb647ed371f6b	f4ee1794f7daf060ab0944ca547b3312
7941	f0a2f9b281245d267270bac45a84463b	5c2436218c759886f00cb647ed371f6b	f4ee1794f7daf060ab0944ca547b3312
7942	f0a2f9b281245d267270bac45a84463b	5c2436218c759886f00cb647ed371f6b	f4ee1794f7daf060ab0944ca547b3312
7943	f0a2f9b281245d267270bac45a84463b	5c2436218c759886f00cb647ed371f6b	f4ee1794f7daf060ab0944ca547b3312
7944	f0a2f9b281245d267270bac45a84463b	5c2436218c759886f00cb647ed371f6b	f4ee1794f7daf060ab0944ca547b3312
7945	5a26912fd2dbd6cc6bbaabd45eb0d36c	5d4a5181f2759fc01622dae33ddf59a7	326bb5753db601b5b4d6a5e365c3c8fb
7946	5a26912fd2dbd6cc6bbaabd45eb0d36c	5d4a5181f2759fc01622dae33ddf59a7	326bb5753db601b5b4d6a5e365c3c8fb
7947	5a26912fd2dbd6cc6bbaabd45eb0d36c	5d4a5181f2759fc01622dae33ddf59a7	326bb5753db601b5b4d6a5e365c3c8fb
7948	5a26912fd2dbd6cc6bbaabd45eb0d36c	5d4a5181f2759fc01622dae33ddf59a7	326bb5753db601b5b4d6a5e365c3c8fb
7949	5a26912fd2dbd6cc6bbaabd45eb0d36c	5d4a5181f2759fc01622dae33ddf59a7	326bb5753db601b5b4d6a5e365c3c8fb
7950	20edbe654f1ad99a9ffb3c36aa6f5acd	0b92f33c2cb2987c527476767173c571	d617ae93ffa444316b1c87d13a24286e
7951	20edbe654f1ad99a9ffb3c36aa6f5acd	0b92f33c2cb2987c527476767173c571	d617ae93ffa444316b1c87d13a24286e
7952	20edbe654f1ad99a9ffb3c36aa6f5acd	0b92f33c2cb2987c527476767173c571	d617ae93ffa444316b1c87d13a24286e
7953	673f2a18edc4ddb04e4993f74081a11d	d12795f6fee3f0c4e1da8dea527219b5	5d6f016049d1008805bdc3f7e7d81461
7954	83d85611b95e14d4f4162478d3ae2e44	ab539a2eabaa816b43710ea4351a62b8	8a127b7b64e4d8ffe6bcd47542bb088c
7955	20edbe654f1ad99a9ffb3c36aa6f5acd	0b92f33c2cb2987c527476767173c571	d617ae93ffa444316b1c87d13a24286e
7956	20edbe654f1ad99a9ffb3c36aa6f5acd	0b92f33c2cb2987c527476767173c571	d617ae93ffa444316b1c87d13a24286e
7957	a7f03b12466bb6b38a3055d28048c30b	c8f440576cc6d02f27ef533a9ec75bee	b60475b9f850bdd24f31478aaf25c86f
7958	a7f03b12466bb6b38a3055d28048c30b	c8f440576cc6d02f27ef533a9ec75bee	b60475b9f850bdd24f31478aaf25c86f
7959	a7f03b12466bb6b38a3055d28048c30b	c8f440576cc6d02f27ef533a9ec75bee	b60475b9f850bdd24f31478aaf25c86f
7960	711a99cded742911a5c9e8ec79481b0b	d5dce543e140452323758e7a93c5b8b6	3deda796c011efb7534d3f5ec3cc1406
7961	78642f813795545538db38e88a8d7ef4	37a714f088be3465bed014ce398160aa	191e0663ac2b8fbc732b80060a68cf18
7962	3c936799a121f1c2e9d06e4cd3014198	8446f2f67c2ba4aaac8b0c6109ca980b	ca5ae533083a2be86f6077e2dd67a9f8
7963	3c936799a121f1c2e9d06e4cd3014198	8446f2f67c2ba4aaac8b0c6109ca980b	ca5ae533083a2be86f6077e2dd67a9f8
7964	3c936799a121f1c2e9d06e4cd3014198	8446f2f67c2ba4aaac8b0c6109ca980b	ca5ae533083a2be86f6077e2dd67a9f8
7965	3c936799a121f1c2e9d06e4cd3014198	8446f2f67c2ba4aaac8b0c6109ca980b	ca5ae533083a2be86f6077e2dd67a9f8
7966	3c936799a121f1c2e9d06e4cd3014198	8446f2f67c2ba4aaac8b0c6109ca980b	ca5ae533083a2be86f6077e2dd67a9f8
7967	356c446a90692284aab5cdebf1dd3ca5	37eb525bbf6eba61a1fa6147cc4221b8	f4f73c08f8a774180936afd83fb3c1b9
7968	356c446a90692284aab5cdebf1dd3ca5	37eb525bbf6eba61a1fa6147cc4221b8	f4f73c08f8a774180936afd83fb3c1b9
7969	356c446a90692284aab5cdebf1dd3ca5	37eb525bbf6eba61a1fa6147cc4221b8	f4f73c08f8a774180936afd83fb3c1b9
7970	850450e878e87140e6ddba8eee505228	7eddf670c9a289c78469103c17078337	0300d590861e9765617c79bb81c5c267
7971	850450e878e87140e6ddba8eee505228	7eddf670c9a289c78469103c17078337	0300d590861e9765617c79bb81c5c267
7972	850450e878e87140e6ddba8eee505228	7eddf670c9a289c78469103c17078337	0300d590861e9765617c79bb81c5c267
7973	850450e878e87140e6ddba8eee505228	7eddf670c9a289c78469103c17078337	0300d590861e9765617c79bb81c5c267
7974	af2c3ef706147777e418b804b9adc0d0	177982bc056a869f2b82a02b367725ec	6b3196784688284080dea7d7d6a7caf9
7975	af2c3ef706147777e418b804b9adc0d0	177982bc056a869f2b82a02b367725ec	6b3196784688284080dea7d7d6a7caf9
7976	af2c3ef706147777e418b804b9adc0d0	177982bc056a869f2b82a02b367725ec	6b3196784688284080dea7d7d6a7caf9
7977	af2c3ef706147777e418b804b9adc0d0	177982bc056a869f2b82a02b367725ec	6b3196784688284080dea7d7d6a7caf9
7978	e266b993664d76773569e31cbc756742	523bfa3d199a0460ae814980f5d05675	815074b8ea85d4352b84dd8c5da93079
7979	9532e06d1144bcb5ea73a8795b500666	5e1555ca759302105095078305dca096	d7568717ef2d3a83706a5ecd92b5ab67
7980	9532e06d1144bcb5ea73a8795b500666	5e1555ca759302105095078305dca096	d7568717ef2d3a83706a5ecd92b5ab67
