# rank	legacy	wide	full
15773	bbbd5115304a0b86f2791d72b1a0340f	c6c5b3620020e05319a670084669fa09	68292c36fa6929c13dab3768a6c1f41c
15774	bbbd5115304a0b86f2791d72b1a0340f	c6c5b3620020e05319a670084669fa09	68292c36fa6929c13dab3768a6c1f41c
15775	bbbd5115304a0b86f2791d72b1a0340f	c6c5b3620020e05319a670084669fa09	68292c36fa6929c13dab3768a6c1f41c
15776	bbbd5115304a0b86f2791d72b1a0340f	c6c5b3620020e05319a670084669fa09	68292c36fa6929c13dab3768a6c1f41c
15777	d70a77046b04a56506d0c5b1a07d89fc	7453129bfd8403eae0bf0af58a839a8c	7f734f583578314d8f3ee39f410ffb69
15778	d70a77046b04a56506d0c5b1a07d89fc	7453129bfd8403eae0bf0af58a839a8c	7f734f583578314d8f3ee39f410ffb69
15779	d70a77046b04a56506d0c5b1a07d89fc	7453129bfd8403eae0bf0af58a839a8c	7f734f583578314d8f3ee39f410ffb69
15780	d70a77046b04a56506d0c5b1a07d89fc	7453129bfd8403eae0bf0af58a839a8c	7f734f583578314d8f3ee39f410ffb69
15781	d70a77046b04a56506d0c5b1a07d89fc	7453129bfd8403eae0bf0af58a839a8c	7f734f583578314d8f3ee39f410ffb69
15782	d70a77046b04a56506d0c5b1a07d89fc	7453129bfd8403eae0bf0af58a839a8c	7f734f583578314d8f3ee39f410ffb69
15783	d70a77046b04a56506d0c5b1a07d89fc	7453129bfd8403eae0bf0af58a839a8c	7f734f583578314d8f3ee39f410ffb69
15784	32a7f4fb8abb0065565bf9d9cb06d952	36f8c47aadd06d017cb9cec6306c236a	4600272d068ff94cdd96ef2e1b7cc1eb
15785	32a7f4fb8abb0065565bf9d9cb06d952	36f8c47aadd06d017cb9cec6306c236a	4600272d068ff94cdd96ef2e1b7cc1eb
15786	32a7f4fb8abb0065565bf9d9cb06d952	36f8c47aadd06d017cb9cec6306c236a	4600272d068ff94cdd96ef2e1b7cc1eb
15787	6bf0656df894832f5616f14cbfe30e2e	49a2ec309f2caded8dc9f03e7f5a4a90	c5d42dfc7e340e44528c26618f7d4017
15788	6bf0656df894832f5616f14cbfe30e2e	49a2ec309f2caded8dc9f03e7f5a4a90	c5d42dfc7e340e44528c26618f7d4017
15789	5e2593ee8631bff5f8c45566c31a90cb	14aa93be8e95db39db982b01c6b7d67c	ed909e6ae7b6a27c15c0ad22c3ebbb3e
15790	5e2593ee8631bff5f8c45566c31a90cb	14aa93be8e95db39db982b01c6b7d67c	ed909e6ae7b6a27c15c0ad22c3ebbb3e
15791	5e2593ee8631bff5f8c45566c31a90cb	14aa93be8e95db39db982b01c6b7d67c	ed909e6ae7b6a27c15c0ad22c3ebbb3e
15792	12f3aec21ac93f23b0adef719342a615	803a08c80243a21b1c2fb82ce2c9628c	ffb93e578bb014bdc987794218d4e982
15793	8c61780d343b27ee0788ed345ce578df	e74bc58181f1d4f1c1e75a50bb340de3	662214011482366d70b9e247532c7435
15794	f83d5f73341e2edf577b3e47a8f3e93d	1a955fb23220938422a082df0c2b5e5f	a046c691c17c693c1a6825670cd8ec0e
15795	f83d5f73341e2edf577b3e47a8f3e93d	1a955fb23220938422a082df0c2b5e5f	a046c691c17c693c1a6825670cd8ec0e
15796	5e2593ee8631bff5f8c45566c31a90cb	14aa93be8e95db39db982b01c6b7d67c	ed909e6ae7b6a27c15c0ad22c3ebbb3e
