# rank	legacy	wide	full
19717	19fb16fb83b21628de644631e6e23ea7	4a3d96049defd0a652408a4a48daa04f	21f9c11f4cd3c3188225f2138a29b919
19718	19fb16fb83b21628de644631e6e23ea7	4a3d96049defd0a652408a4a48daa04f	21f9c11f4cd3c3188225f2138a29b919
19719	19fb16fb83b21628de644631e6e23ea7	4a3d96049defd0a652408a4a48daa04f	21f9c11f4cd3c3188225f2138a29b919
19720	19fb16fb83b21628de644631e6e23ea7	4a3d96049defd0a652408a4a48daa04f	21f9c11f4cd3c3188225f2138a29b919
19721	19fb16fb83b21628de644631e6e23ea7	4a3d96049defd0a652408a4a48daa04f	21f9c11f4cd3c3188225f2138a29b919
19722	19fb16fb83b21628de644631e6e23ea7	4a3d96049defd0a652408a4a48daa04f	21f9c11f4cd3c3188225f2138a29b919
19723	19fb16fb83b21628de644631e6e23ea7	4a3d96049defd0a652408a4a48daa04f	21f9c11f4cd3c3188225f2138a29b919
19724	e46c76e4ca52fe4c22271e7ccc9d7d32	d96347fdcdbeef9ba7b3793ef5707f38	92edbd4ecbda46b619d01e5b614d6dbb
19725	e46c76e4ca52fe4c22271e7ccc9d7d32	d96347fdcdbeef9ba7b3793ef5707f38	92edbd4ecbda46b619d01e5b614d6dbb
19726	e46c76e4ca52fe4c22271e7ccc9d7d32	d96347fdcdbeef9ba7b3793ef5707f38	92edbd4ecbda46b619d01e5b614d6dbb
19727	e46c76e4ca52fe4c22271e7ccc9d7d32	d96347fdcdbeef9ba7b3793ef5707f38	92edbd4ecbda46b619d01e5b614d6dbb
19728	e46c76e4ca52fe4c22271e7ccc9d7d32	d96347fdcdbeef9ba7b3793ef5707f38	92edbd4ecbda46b619d01e5b614d6dbb
19729	e133ad233c5ea8680775e852ee50a755	5011e720202949a853394b0e3e40bdd1	4008bc46daa5b3b8107cf5830bb9cbce
19730	e133ad233c5ea8680775e852ee50a755	5011e720202949a853394b0e3e40bdd1	4008bc46daa5b3b8107cf5830bb9cbce
19731	e133ad233c5ea8680775e852ee50a755	5011e720202949a853394b0e3e40bdd1	4008bc46daa5b3b8107cf5830bb9cbce
19732	e133ad233c5ea8680775e852ee50a755	5011e720202949a853394b0e3e40bdd1	4008bc46daa5b3b8107cf5830bb9cbce
19733	e133ad233c5ea8680775e852ee50a755	5011e720202949a853394b0e3e40bdd1	4008bc46daa5b3b8107cf5830bb9cbce
19734	e133ad233c5ea8680775e852ee50a755	5011e720202949a853394b0e3e40bdd1	4008bc46daa5b3b8107cf5830bb9cbce
19735	e133ad233c5ea8680775e852ee50a755	5011e720202949a853394b0e3e40bdd1	4008bc46daa5b3b8107cf5830bb9cbce
19736	26ffc134e1a292bf48ae9ba6feebb04f	27a83194a5cdf531c58e661fb36f60e4	274a16eecb8d0f24b449a4181aba9745
