# rank	legacy	wide	full
31547	66fa829c9794370989ec7352521f90f0	bbe8d1381cf02fae97c1bf4821bb6984	b7bff89711e508aa880b5565dc135b63
31548	66fa829c9794370989ec7352521f90f0	bbe8d1381cf02fae97c1bf4821bb6984	b7bff89711e508aa880b5565dc135b63
31549	262781b661247daea21dd6dd8a604742	9809966ba9ee30cb18d417422134e660	d2ef3d1d7c5764407793635391a0018d
31550	262781b661247daea21dd6dd8a604742	9809966ba9ee30cb18d417422134e660	d2ef3d1d7c5764407793635391a0018d
31551	262781b661247daea21dd6dd8a604742	9809966ba9ee30cb18d417422134e660	d2ef3d1d7c5764407793635391a0018d
31552	6799a470de820613b65a38eff451a66f	f6dcd130a6215e70c761fc0491788927	959ebcd3367a2170abb7cb2bac53805f
31553	6799a470de820613b65a38eff451a66f	f6dcd130a6215e70c761fc0491788927	959ebcd3367a2170abb7cb2bac53805f
31554	d76a845b94b1056e3b674c25673840f4	3f284d2be4ebd008a8e178ca6659fe86	f0becfcc9b0f2eddbce2e5261e55ffb2
31555	175f474a58acf142158d660a97f44550	211fa38eca61570bcb4b68d36ee3c0df	5cf2b422d22b9f8c19c5f45b47ef67dc
31556	d81cdbc3aab4e3a52e786e495ff55363	acbad06e1d85eb5b2845ce7fe6c35b0f	197850d5b8c8dc7df8dbc9c51960c432
31557	d81cdbc3aab4e3a52e786e495ff55363	acbad06e1d85eb5b2845ce7fe6c35b0f	197850d5b8c8dc7df8dbc9c51960c432
31558	d81cdbc3aab4e3a52e786e495ff55363	acbad06e1d85eb5b2845ce7fe6c35b0f	197850d5b8c8dc7df8dbc9c51960c432
31559	102f5f3b7ef7de19bc2658a718e4a61c	de3b70dfeb5b3ee84e37836547b03efc	d91bc9a2533d702f170d26eb80d48062
31560	97d3befa89695b71d3b6bbeb8c705233	ccc6ec0fb859d6b609e2f2bae0e85e3a	615dff5bcfb367475a6f03afc220a156
31561	f4e5488c6197ec21b46127cd60cfe0b9	53b9bac6974408523bddcc1c8b3fd576	dc50ba760de2b918be343810d11fcb65
31562	f4e5488c6197ec21b46127cd60cfe0b9	53b9bac6974408523bddcc1c8b3fd576	dc50ba760de2b918be343810d11fcb65
31563	f4e5488c6197ec21b46127cd60cfe0b9	53b9bac6974408523bddcc1c8b3fd576	dc50ba760de2b918be343810d11fcb65
31564	f4e5488c6197ec21b46127cd60cfe0b9	53b9bac6974408523bddcc1c8b3fd576	dc50ba760de2b918be343810d11fcb65
31565	f4e5488c6197ec21b46127cd60cfe0b9	53b9bac6974408523bddcc1c8b3fd576	dc50ba760de2b918be343810d11fcb65
31566	f4e5488c6197ec21b46127cd60cfe0b9	53b9bac6974408523bddcc1c8b3fd576	dc50ba760de2b918be343810d11fcb65
