# rank	legacy	wide	full
3943	f0bd644682c32d695d5a7a1247f5ac81	597b7e3469398a78c5dfd1d7ca95231f	4b7b2a0632b74ea7c782b57a334c4afd
3944	f0bd644682c32d695d5a7a1247f5ac81	597b7e3469398a78c5dfd1d7ca95231f	4b7b2a0632b74ea7c782b57a334c4afd
3945	f0bd644682c32d695d5a7a1247f5ac81	597b7e3469398a78c5dfd1d7ca95231f	4b7b2a0632b74ea7c782b57a334c4afd
3946	f0bd644682c32d695d5a7a1247f5ac81	597b7e3469398a78c5dfd1d7ca95231f	4b7b2a0632b74ea7c782b57a334c4afd
3947	7652d716902a9874cc13b4078362f9cf	0d378739646939d1095651bd0f38b022	33e9e371633b2c2b60c2cf1ccb825b7d
3948	7652d716902a9874cc13b4078362f9cf	0d378739646939d1095651bd0f38b022	33e9e371633b2c2b60c2cf1ccb825b7d
3949	7652d716902a9874cc13b4078362f9cf	0d378739646939d1095651bd0f38b022	33e9e371633b2c2b60c2cf1ccb825b7d
3950	18e32884419a39cc71e931ecac989b42	0bfe7f534764d019936b29227fe5d304	e65859a529d1911d6fbd492c7a7a9d49
3951	18e32884419a39cc71e931ecac989b42	0bfe7f534764d019936b29227fe5d304	e65859a529d1911d6fbd492c7a7a9d49
3952	1db177cff4839cf0eb23004ec616f24e	050f88d8c77512f4485efeab783f1250	87a9c51386e04b2999bd4b46dfdda48a
3953	1db177cff4839cf0eb23004ec616f24e	050f88d8c77512f4485efeab783f1250	87a9c51386e04b2999bd4b46dfdda48a
3954	1db177cff4839cf0eb23004ec616f24e	050f88d8c77512f4485efeab783f1250	87a9c51386e04b2999bd4b46dfdda48a
3955	1db177cff4839cf0eb23004ec616f24e	050f88d8c77512f4485efeab783f1250	87a9c51386e04b2999bd4b46dfdda48a
3956	1db177cff4839cf0eb23004ec616f24e	050f88d8c77512f4485efeab783f1250	87a9c51386e04b2999bd4b46dfdda48a
3957	3aff42b8ac196acb2d1e86565f76abaf	8836d49a05e9b4ba13d7d420768fe6c4	6e90f8b5bcb68ddb832f7d8cb1607748
3958	3aff42b8ac196acb2d1e86565f76abaf	8836d49a05e9b4ba13d7d420768fe6c4	6e90f8b5bcb68ddb832f7d8cb1607748
3959	3aff42b8ac196acb2d1e86565f76abaf	8836d49a05e9b4ba13d7d420768fe6c4	6e90f8b5bcb68ddb832f7d8cb1607748
3960	3aff42b8ac196acb2d1e86565f76abaf	8836d49a05e9b4ba13d7d420768fe6c4	6e90f8b5bcb68ddb832f7d8cb1607748
3961	3aff42b8ac196acb2d1e86565f76abaf	8836d49a05e9b4ba13d7d420768fe6c4	6e90f8b5bcb68ddb832f7d8cb1607748
3962	3aff42b8ac196acb2d1e86565f76abaf	8836d49a05e9b4ba13d7d420768fe6c4	6e90f8b5bcb68ddb832f7d8cb1607748
3963	3aff42b8ac196acb2d1e86565f76abaf	8836d49a05e9b4ba13d7d420768fe6c4	6e90f8b5bcb68ddb832f7d8cb1607748
3964	1dbeaf640b325e4662b93df3f8f543f6	003077cab9b316ca4e61325331331531	e42e6b1b5ae6771e371d36735cec7701
3965	1dbeaf640b325e4662b93df3f8f543f6	003077cab9b316ca4e61325331331531	e42e6b1b5ae6771e371d36735cec7701
3966	811d84e319f16bc7ffdb54d6c5c49119	e67e8daf7fcd1831c75857aaf7a322f5	06baf1a77e029b59552396c2350e1fa5
3967	1dbeaf640b325e4662b93df3f8f543f6	003077cab9b316ca4e61325331331531	e42e6b1b5ae6771e371d36735cec7701
3968	1dbeaf640b325e4662b93df3f8f543f6	003077cab9b316ca4e61325331331531	e42e6b1b5ae6771e371d36735cec7701
3969	25f2507f8ab37d34ae8c54b1d0faf408	ab11d7e131eaca1062e51f2f2f1900f9	a352096c7ef5874a81ca93fc8091643c
3970	25f2507f8ab37d34ae8c54b1d0faf408	ab11d7e131eaca1062e51f2f2f1900f9	a352096c7ef5874a81ca93fc8091643c
3971	25f2507f8ab37d34ae8c54b1d0faf408	ab11d7e131eaca1062e51f2f2f1900f9	a352096c7ef5874a81ca93fc8091643c
3972	fa6f458436ffb9704750362676d5fde3	88a1365e686c14d97ef250b0569303a0	e959c0432bbe2a001f81f9f526854dc6
3973	fa6f458436ffb9704750362676d5fde3	88a1365e686c14d97ef250b0569303a0	e959c0432bbe2a001f81f9f526854dc6
3974	0b0b23036afac9ecf87ec253ef7acfd5	90df10a9b90d2dad97181af718252035	675a5398ef0bd1523da2d71a0dfae528
3975	0b0b23036afac9ecf87ec253ef7acfd5	90df10a9b90d2dad97181af718252035	675a5398ef0bd1523da2d71a0dfae528
3976	4f58c96f8c7551a79b7237ee975a1409	1a4da051038bf396721e987830a27f11	00e9dc6616a4f8a8829625e77635f8da
3977	4f58c96f8c7551a79b7237ee975a1409	1a4da051038bf396721e987830a27f11	00e9dc6616a4f8a8829625e77635f8da
3978	4f58c96f8c7551a79b7237ee975a1409	1a4da051038bf396721e987830a27f11	00e9dc6616a4f8a8829625e77635f8da
3979	af7d12f261c4f96dcb18da456c60492f	c454a46a4ee6efd501cf716a2fb58fe8	28fddc5efdadff0d11ec05c9da96d69e
3980	4f58c96f8c7551a79b7237ee975a1409	1a4da051038bf396721e987830a27f11	00e9dc6616a4f8a8829625e77635f8da
3981	5677a4db3ba3ee7074038acd11f518b3	56c3587ae7f9d6c31160bda778c45613	0ae22be9df571819d718799869864672
3982	5677a4db3ba3ee7074038acd11f518b3	56c3587ae7f9d6c31160bda778c45613	0ae22be9df571819d718799869864672
3983	5677a4db3ba3ee7074038acd11f518b3	56c3587ae7f9d6c31160bda778c45613	0ae22be9df571819d718799869864672
3984	5677a4db3ba3ee7074038acd11f518b3	56c3587ae7f9d6c31160bda778c45613	0ae22be9df571819d718799869864672
