# rank	legacy	wide
4637	3247a90eaa0e92e632290fde57e61a6a	f05a26255296930ee87f57bb5a7a4b91
4638	3247a90eaa0e92e632290fde57e61a6a	f05a26255296930ee87f57bb5a7a4b91
4639	3247a90eaa0e92e632290fde57e61a6a	f05a26255296930ee87f57bb5a7a4b91
4640	8432bbdd13f5fef6149512dd120d9f61	1df6ddbf90343e56f6f01d2c2060723e
4641	8432bbdd13f5fef6149512dd120d9f61	1df6ddbf90343e56f6f01d2c2060723e
4642	8432bbdd13f5fef6149512dd120d9f61	1df6ddbf90343e56f6f01d2c2060723e
4643	8432bbdd13f5fef6149512dd120d9f61	1df6ddbf90343e56f6f01d2c2060723e
4644	8432bbdd13f5fef6149512dd120d9f61	1df6ddbf90343e56f6f01d2c2060723e
4645	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4646	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4647	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4648	2cc815539da21652fea368d792b45cf1	a218af59a0aecdf28216899046fbea4e
4649	2cc815539da21652fea368d792b45cf1	a218af59a0aecdf28216899046fbea4e
4650	527a9b38e90fd700fea21bb4fb04d932	a98bee3e4007f9dc65525828040974e9
4651	527a9b38e90fd700fea21bb4fb04d932	a98bee3e4007f9dc65525828040974e9
4652	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4653	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4654	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4655	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4656	9d0a9b376b3b5c44f03c2996aeb1f1ec	0b36b69eee09f650bb3deee64473d8cf
4657	6c1ae59ba2f917162c81b886d9602c35	6e096f61e2c257a6a457fc717231d7c2
4658	6c1ae59ba2f917162c81b886d9602c35	6e096f61e2c257a6a457fc717231d7c2
4659	6c1ae59ba2f917162c81b886d9602c35	6e096f61e2c257a6a457fc717231d7c2
4660	6c1ae59ba2f917162c81b886d9602c35	6e096f61e2c257a6a457fc717231d7c2
4661	6c1ae59ba2f917162c81b886d9602c35	6e096f61e2c257a6a457fc717231d7c2
4662	6c1ae59ba2f917162c81b886d9602c35	6e096f61e2c257a6a457fc717231d7c2
4663	6c1ae59ba2f917162c81b886d9602c35	6e096f61e2c257a6a457fc717231d7c2
4664	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4665	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4666	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4667	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4668	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4669	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4670	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4671	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4672	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4673	1bb44cb57b1e9c86be11925a227a10e0	99efe2cea0f4616ebd0c6f3b6da3a6a3
4674	4923e4ffab8b2bc0027d20c081d34e2b	7dcf349021f9b7b4f42462b7f0aad61c
4675	4923e4ffab8b2bc0027d20c081d34e2b	7dcf349021f9b7b4f42462b7f0aad61c
4676	4923e4ffab8b2bc0027d20c081d34e2b	7dcf349021f9b7b4f42462b7f0aad61c
4677	4923e4ffab8b2bc0027d20c081d34e2b	7dcf349021f9b7b4f42462b7f0aad61c
4678	4923e4ffab8b2bc0027d20c081d34e2b	7dcf349021f9b7b4f42462b7f0aad61c
4679	4923e4ffab8b2bc0027d20c081d34e2b	7dcf349021f9b7b4f42462b7f0aad61c
4680	4923e4ffab8b2bc0027d20c081d34e2b	7dcf349021f9b7b4f42462b7f0aad61c
4681	2fe3cbdb53dadaec0fe222196568a197	fa77ace9096a6480271ae8a6c4838ea8
4682	2fe3cbdb53dadaec0fe222196568a197	fa77ace9096a6480271ae8a6c4838ea8
4683	2fe3cbdb53dadaec0fe222196568a197	fa77ace9096a6480271ae8a6c4838ea8
4684	2fe3cbdb53dadaec0fe222196568a197	fa77ace9096a6480271ae8a6c4838ea8
4685	2fe3cbdb53dadaec0fe222196568a197	fa77ace9096a6480271ae8a6c4838ea8
4686	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4687	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4688	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4689	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4690	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4691	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4692	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4693	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4694	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4695	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4696	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4697	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4698	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4699	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4700	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4701	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4702	91b7a87b10fe1b6fdd562af3e678a853	1d41232ff72d9f61a3db4fe08b3429cc
4703	1654e145e0523ee423943d36c3dbbd6e	6abdc6ac9f362f0021c7af391f384aa5
4704	1654e145e0523ee423943d36c3dbbd6e	6abdc6ac9f362f0021c7af391f384aa5
4705	1654e145e0523ee423943d36c3dbbd6e	6abdc6ac9f362f0021c7af391f384aa5
4706	1654e145e0523ee423943d36c3dbbd6e	6abdc6ac9f362f0021c7af391f384aa5
4707	1654e145e0523ee423943d36c3dbbd6e	6abdc6ac9f362f0021c7af391f384aa5
4708	1654e145e0523ee423943d36c3dbbd6e	6abdc6ac9f362f0021c7af391f384aa5
4709	1654e145e0523ee423943d36c3dbbd6e	6abdc6ac9f362f0021c7af391f384aa5
4710	1ae46e1d94e877a9d19385ecab81f19e	28061894d5f410cf286df19eff67b6cd
4711	1ae46e1d94e877a9d19385ecab81f19e	28061894d5f410cf286df19eff67b6cd
4712	1ae46e1d94e877a9d19385ecab81f19e	28061894d5f410cf286df19eff67b6cd
4713	6fc8b68fc64a0beb5bbbd90d86e7ddd6	cc552b3799f9921555670d72b2135485
4714	6fc8b68fc64a0beb5bbbd90d86e7ddd6	cc552b3799f9921555670d72b2135485
4715	0a924a6395551f2da3099fab3d1f351b	539143b6579e36ebf2a458e6ee44f2e4
4716	0a924a6395551f2da3099fab3d1f351b	539143b6579e36ebf2a458e6ee44f2e4
4717	0a924a6395551f2da3099fab3d1f351b	539143b6579e36ebf2a458e6ee44f2e4
4718	0a924a6395551f2da3099fab3d1f351b	539143b6579e36ebf2a458e6ee44f2e4
4719	0a924a6395551f2da3099fab3d1f351b	539143b6579e36ebf2a458e6ee44f2e4
4720	0a924a6395551f2da3099fab3d1f351b	539143b6579e36ebf2a458e6ee44f2e4
4721	0a924a6395551f2da3099fab3d1f351b	539143b6579e36ebf2a458e6ee44f2e4
4722	1838bed4bcf6164f7f064acf95549d6e	371f3c599c8fcc199192c8cc459ff42d
4723	1838bed4bcf6164f7f064acf95549d6e	371f3c599c8fcc199192c8cc459ff42d
4724	1838bed4bcf6164f7f064acf95549d6e	371f3c599c8fcc199192c8cc459ff42d
4725	1838bed4bcf6164f7f064acf95549d6e	371f3c599c8fcc199192c8cc459ff42d
4726	1838bed4bcf6164f7f064acf95549d6e	371f3c599c8fcc199192c8cc459ff42d
4727	95c025f1e080f7bec6472d23aa837863	21046f4ce4ecadbe2f2e6be668ac73d4
4728	95c025f1e080f7bec6472d23aa837863	21046f4ce4ecadbe2f2e6be668ac73d4
4729	95c025f1e080f7bec6472d23aa837863	21046f4ce4ecadbe2f2e6be668ac73d4
4730	95c025f1e080f7bec6472d23aa837863	21046f4ce4ecadbe2f2e6be668ac73d4
4731	95c025f1e080f7bec6472d23aa837863	21046f4ce4ecadbe2f2e6be668ac73d4
4732	95c025f1e080f7bec6472d23aa837863	21046f4ce4ecadbe2f2e6be668ac73d4
4733	95c025f1e080f7bec6472d23aa837863	21046f4ce4ecadbe2f2e6be668ac73d4
4734	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4735	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4736	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4737	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4738	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4739	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4740	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4741	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4742	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4743	b0c74c432968143d138713ccb3626d5b	47cb9faf09bd137b06ca254804a9e2f4
4744	b5e4a60f11f9b70db4ad6388efc5fb06	7920109303cfe083704c80383b16eae5
4745	b5e4a60f11f9b70db4ad6388efc5fb06	7920109303cfe083704c80383b16eae5
4746	b5e4a60f11f9b70db4ad6388efc5fb06	7920109303cfe083704c80383b16eae5
4747	b5e4a60f11f9b70db4ad6388efc5fb06	7920109303cfe083704c80383b16eae5
4748	b5e4a60f11f9b70db4ad6388efc5fb06	7920109303cfe083704c80383b16eae5
4749	b5e4a60f11f9b70db4ad6388efc5fb06	7920109303cfe083704c80383b16eae5
4750	b5e4a60f11f9b70db4ad6388efc5fb06	7920109303cfe083704c80383b16eae5
4751	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
4752	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
4753	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
4754	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
4755	526dbfbf2895d9b2f32a081f2f7f3c46	e8fe1e61e1c63a8a0421fb16c91e330d
4756	7d363c8175f9a79365d74016af84a66c	a38f0dbb05903cbdb78c4b11598957a7
4757	7d363c8175f9a79365d74016af84a66c	a38f0dbb05903cbdb78c4b11598957a7
4758	7d363c8175f9a79365d74016af84a66c	a38f0dbb05903cbdb78c4b11598957a7
4759	5bb0e7e601a14b114294514dcc5f75e0	dae691cbe11afe974192c457c76cf6ab
4760	5bb0e7e601a14b114294514dcc5f75e0	dae691cbe11afe974192c457c76cf6ab
4761	3771ad8f7300be7105fbdd914580af3d	886b05005c35a2cf612bb5b4e2ecf462
4762	3771ad8f7300be7105fbdd914580af3d	886b05005c35a2cf612bb5b4e2ecf462
4763	4f022afcceb7e3f69651b6e577745f5c	103276a8752e5f5e5398c09259fe6a4f
4764	4f022afcceb7e3f69651b6e577745f5c	103276a8752e5f5e5398c09259fe6a4f
4765	4f022afcceb7e3f69651b6e577745f5c	103276a8752e5f5e5398c09259fe6a4f
4766	4f022afcceb7e3f69651b6e577745f5c	103276a8752e5f5e5398c09259fe6a4f
4767	4f022afcceb7e3f69651b6e577745f5c	103276a8752e5f5e5398c09259fe6a4f
4768	b0a9fa65682c6c870abfe2795cec5a7b	c063b6a7c2a1def9a47994fb64a7bbb4
4769	b0a9fa65682c6c870abfe2795cec5a7b	c063b6a7c2a1def9a47994fb64a7bbb4
4770	b0a9fa65682c6c870abfe2795cec5a7b	c063b6a7c2a1def9a47994fb64a7bbb4
4771	445e1d8b389012112fba31e351d7b96b	b063e3755f5a998f868dc1f17d716d74
4772	445e1d8b389012112fba31e351d7b96b	b063e3755f5a998f868dc1f17d716d74
4773	01d39d0b73d926582fe8c1143f411f6a	600b625ee4541b0467909dfdc3f93701
4774	01d39d0b73d926582fe8c1143f411f6a	600b625ee4541b0467909dfdc3f93701
4775	01d39d0b73d926582fe8c1143f411f6a	600b625ee4541b0467909dfdc3f93701
4776	01d39d0b73d926582fe8c1143f411f6a	600b625ee4541b0467909dfdc3f93701
4777	01d39d0b73d926582fe8c1143f411f6a	600b625ee4541b0467909dfdc3f93701
4778	01d39d0b73d926582fe8c1143f411f6a	600b625ee4541b0467909dfdc3f93701
4779	01d39d0b73d926582fe8c1143f411f6a	600b625ee4541b0467909dfdc3f93701
4780	eec5be57dd74dee14ce8bfe152f007df	cbe37696c028edbfd78804b29f78eff8
4781	eec5be57dd74dee14ce8bfe152f007df	cbe37696c028edbfd78804b29f78eff8
4782	eec5be57dd74dee14ce8bfe152f007df	cbe37696c028edbfd78804b29f78eff8
4783	eec5be57dd74dee14ce8bfe152f007df	cbe37696c028edbfd78804b29f78eff8
4784	eec5be57dd74dee14ce8bfe152f007df	cbe37696c028edbfd78804b29f78eff8
4785	1c1f66d41aa763120e4b0687971f276f	9d4b705051c3b992b03bf38cbc46f1c0
4786	1c1f66d41aa763120e4b0687971f276f	9d4b705051c3b992b03bf38cbc46f1c0
4787	1c1f66d41aa763120e4b0687971f276f	9d4b705051c3b992b03bf38cbc46f1c0
4788	d34b1d8fdd50fcb0fd4a2969c312e812	40f798e7cb366e2ccecc8e4b2beb6659
4789	d34b1d8fdd50fcb0fd4a2969c312e812	40f798e7cb366e2ccecc8e4b2beb6659
4790	c1465b5caf71958cac0c97fc57ff7c29	4a879905b41d72d0dc2fb0202deeb246
4791	c1465b5caf71958cac0c97fc57ff7c29	4a879905b41d72d0dc2fb0202deeb246
4792	c2f47168327e158c224f45558c1f692a	8a6dd7449e0f62e853eda94c3be2f291
4793	c2f47168327e158c224f45558c1f692a	8a6dd7449e0f62e853eda94c3be2f291
4794	c2f47168327e158c224f45558c1f692a	8a6dd7449e0f62e853eda94c3be2f291
4795	6bf75f725a95e04ac056d3845724c98a	6b84dd9134bf64b2e34ea24e692e2d61
4796	c2f47168327e158c224f45558c1f692a	8a6dd7449e0f62e853eda94c3be2f291
4797	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4798	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4799	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4800	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4801	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4802	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4803	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4804	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4805	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4806	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4807	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4808	14748e07dce0e054b2d543f2c40d7a0c	7bae1e522ba914105a26a3868664f6af
4809	4b80dfdae31d92ab4b10972f1982b98a	3f7150c3edf6b235a0630d6506120509
4810	4b80dfdae31d92ab4b10972f1982b98a	3f7150c3edf6b235a0630d6506120509
4811	4b80dfdae31d92ab4b10972f1982b98a	3f7150c3edf6b235a0630d6506120509
4812	4b80dfdae31d92ab4b10972f1982b98a	3f7150c3edf6b235a0630d6506120509
4813	4b80dfdae31d92ab4b10972f1982b98a	3f7150c3edf6b235a0630d6506120509
4814	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4815	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4816	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4817	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4818	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4819	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4820	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4821	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4822	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4823	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4824	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4825	a16ca71893a3a2763af610065fae5749	6e43b592920f74364545f7d352003966
4826	f095e1a5ba17a3c23b370ff01e4ace42	8a1664863ea069ba3305cb47b9443139
4827	f095e1a5ba17a3c23b370ff01e4ace42	8a1664863ea069ba3305cb47b9443139
4828	f095e1a5ba17a3c23b370ff01e4ace42	8a1664863ea069ba3305cb47b9443139
4829	f095e1a5ba17a3c23b370ff01e4ace42	8a1664863ea069ba3305cb47b9443139
4830	f095e1a5ba17a3c23b370ff01e4ace42	8a1664863ea069ba3305cb47b9443139
4831	f095e1a5ba17a3c23b370ff01e4ace42	8a1664863ea069ba3305cb47b9443139
4832	f095e1a5ba17a3c23b370ff01e4ace42	8a1664863ea069ba3305cb47b9443139
4833	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4834	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4835	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4836	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4837	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4838	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4839	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4840	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4841	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4842	d6efa090979ac2d50dddea98a6188f6f	6095dff88e18a7b3d968322689680ae8
4843	79d3cc0a5c91a92e11f10c2f5feb4266	adf708899e389da64a87f0346c15339d
4844	79d3cc0a5c91a92e11f10c2f5feb4266	adf708899e389da64a87f0346c15339d
4845	79d3cc0a5c91a92e11f10c2f5feb4266	adf708899e389da64a87f0346c15339d
4846	79d3cc0a5c91a92e11f10c2f5feb4266	adf708899e389da64a87f0346c15339d
4847	79d3cc0a5c91a92e11f10c2f5feb4266	adf708899e389da64a87f0346c15339d
4848	79d3cc0a5c91a92e11f10c2f5feb4266	adf708899e389da64a87f0346c15339d
4849	79d3cc0a5c91a92e11f10c2f5feb4266	adf708899e389da64a87f0346c15339d
4850	d67022ce6603fd4284cf14a0d1c03f18	2cdccb1e1cc9f2aaa076c0f5ce964e0b
4851	d67022ce6603fd4284cf14a0d1c03f18	2cdccb1e1cc9f2aaa076c0f5ce964e0b
4852	d67022ce6603fd4284cf14a0d1c03f18	2cdccb1e1cc9f2aaa076c0f5ce964e0b
4853	d67022ce6603fd4284cf14a0d1c03f18	2cdccb1e1cc9f2aaa076c0f5ce964e0b
4854	d67022ce6603fd4284cf14a0d1c03f18	2cdccb1e1cc9f2aaa076c0f5ce964e0b
4855	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4856	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4857	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4858	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4859	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4860	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4861	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4862	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4863	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4864	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4865	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4866	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4867	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4868	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4869	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4870	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4871	971a8aac22ea6a7937379b59fa5446ee	21fb3528dd846d2f1d9ef760515fd22d
4872	40e3bc761994512063b3efe10d82f22e	83cc59f0acca7dcc44b4e3905aba2985
4873	40e3bc761994512063b3efe10d82f22e	83cc59f0acca7dcc44b4e3905aba2985
4874	40e3bc761994512063b3efe10d82f22e	83cc59f0acca7dcc44b4e3905aba2985
4875	83b4ed8ede268802458c5c32bf153a44	1b326cb9603db7bac0cc53f4195bb7f7
4876	83b4ed8ede268802458c5c32bf153a44	1b326cb9603db7bac0cc53f4195bb7f7
4877	83b4ed8ede268802458c5c32bf153a44	1b326cb9603db7bac0cc53f4195bb7f7
4878	83b4ed8ede268802458c5c32bf153a44	1b326cb9603db7bac0cc53f4195bb7f7
4879	24d8de0043425076fa078cbad6dc85e0	87acd0fbb6fa72aec5a5f576061a2943
4880	24d8de0043425076fa078cbad6dc85e0	87acd0fbb6fa72aec5a5f576061a2943
4881	24d8de0043425076fa078cbad6dc85e0	87acd0fbb6fa72aec5a5f576061a2943
4882	24d8de0043425076fa078cbad6dc85e0	87acd0fbb6fa72aec5a5f576061a2943
4883	24d8de0043425076fa078cbad6dc85e0	87acd0fbb6fa72aec5a5f576061a2943
4884	25ece6e20bb28d341fd9ba88f182b7eb	348bc48403cc4778c66fdcb6b250eeac
4885	25ece6e20bb28d341fd9ba88f182b7eb	348bc48403cc4778c66fdcb6b250eeac
4886	25ece6e20bb28d341fd9ba88f182b7eb	348bc48403cc4778c66fdcb6b250eeac
4887	25ece6e20bb28d341fd9ba88f182b7eb	348bc48403cc4778c66fdcb6b250eeac
4888	25ece6e20bb28d341fd9ba88f182b7eb	348bc48403cc4778c66fdcb6b250eeac
4889	25ece6e20bb28d341fd9ba88f182b7eb	348bc48403cc4778c66fdcb6b250eeac
4890	25ece6e20bb28d341fd9ba88f182b7eb	348bc48403cc4778c66fdcb6b250eeac
4891	509e0f804fac5c50dca82f6b03517431	f6e51bf4596a7b04b589fba5589cb04e
4892	509e0f804fac5c50dca82f6b03517431	f6e51bf4596a7b04b589fba5589cb04e
4893	509e0f804fac5c50dca82f6b03517431	f6e51bf4596a7b04b589fba5589cb04e
4894	509e0f804fac5c50dca82f6b03517431	f6e51bf4596a7b04b589fba5589cb04e
4895	509e0f804fac5c50dca82f6b03517431	f6e51bf4596a7b04b589fba5589cb04e
4896	1d4af8d2083056efb66245432ebc198f	a40f3b9a41bc5f11a1d0cee3999ba5c8
4897	1d4af8d2083056efb66245432ebc198f	a40f3b9a41bc5f11a1d0cee3999ba5c8
4898	1d4af8d2083056efb66245432ebc198f	a40f3b9a41bc5f11a1d0cee3999ba5c8
4899	1d4af8d2083056efb66245432ebc198f	a40f3b9a41bc5f11a1d0cee3999ba5c8
4900	1d4af8d2083056efb66245432ebc198f	a40f3b9a41bc5f11a1d0cee3999ba5c8
4901	1d4af8d2083056efb66245432ebc198f	a40f3b9a41bc5f11a1d0cee3999ba5c8
4902	1d4af8d2083056efb66245432ebc198f	a40f3b9a41bc5f11a1d0cee3999ba5c8
4903	2a3947ee12b81f04367e746f1d8e8fd7	19f1a5938c18ac482e078715b9e14588
4904	2a3947ee12b81f04367e746f1d8e8fd7	19f1a5938c18ac482e078715b9e14588
4905	2a3947ee12b81f04367e746f1d8e8fd7	19f1a5938c18ac482e078715b9e14588
4906	2a3947ee12b81f04367e746f1d8e8fd7	19f1a5938c18ac482e078715b9e14588
4907	2a3947ee12b81f04367e746f1d8e8fd7	19f1a5938c18ac482e078715b9e14588
4908	8bab298fae449c0ead2c8d816545a742	69e85e7d4873baf68105474433ed68d9
4909	8bab298fae449c0ead2c8d816545a742	69e85e7d4873baf68105474433ed68d9
4910	8bab298fae449c0ead2c8d816545a742	69e85e7d4873baf68105474433ed68d9
4911	8bab298fae449c0ead2c8d816545a742	69e85e7d4873baf68105474433ed68d9
4912	8bab298fae449c0ead2c8d816545a742	69e85e7d4873baf68105474433ed68d9
4913	e1c738fccc08b86a665b54c7c185e6d5	0bfa1cc4ffe80e5a502eb7b3aa11e522
4914	e1c738fccc08b86a665b54c7c185e6d5	0bfa1cc4ffe80e5a502eb7b3aa11e522
4915	e1c738fccc08b86a665b54c7c185e6d5	0bfa1cc4ffe80e5a502eb7b3aa11e522
4916	66fa6efb04e7b375f1a0a89f0979dc01	6afd64d11cfd6463bb6d9ec79d265166
4917	66fa6efb04e7b375f1a0a89f0979dc01	6afd64d11cfd6463bb6d9ec79d265166
4918	aee126616b6f9dc0e4c676a6581902df	e9de0b58cc03c2a4c23d58ee8b6e7040
4919	aee126616b6f9dc0e4c676a6581902df	e9de0b58cc03c2a4c23d58ee8b6e7040
4920	64e9bea6e71e14250222120814aa342c	428e30dc2081971b6d9a660d219b5cd7
4921	64e9bea6e71e14250222120814aa342c	428e30dc2081971b6d9a660d219b5cd7
4922	64e9bea6e71e14250222120814aa342c	428e30dc2081971b6d9a660d219b5cd7
4923	64e9bea6e71e14250222120814aa342c	428e30dc2081971b6d9a660d219b5cd7
4924	64e9bea6e71e14250222120814aa342c	428e30dc2081971b6d9a660d219b5cd7
4925	a6ba81498482a89fd44f7d8d100b52c0	8f26e63c3e8bcb397e5c141400c2940b
4926	a6ba81498482a89fd44f7d8d100b52c0	8f26e63c3e8bcb397e5c141400c2940b
4927	a6ba81498482a89fd44f7d8d100b52c0	8f26e63c3e8bcb397e5c141400c2940b
4928	a6ba81498482a89fd44f7d8d100b52c0	8f26e63c3e8bcb397e5c141400c2940b
4929	a6ba81498482a89fd44f7d8d100b52c0	8f26e63c3e8bcb397e5c141400c2940b
4930	a6ba81498482a89fd44f7d8d100b52c0	8f26e63c3e8bcb397e5c141400c2940b
