# rank	legacy	wide	full
11830	328cceaeb35ad170f1cb4ba1fec6e74b	75336b461d26c7a33ba00a994ee12788	e20f9178ae0c13b666a0cedfb3d1addb
11831	328cceaeb35ad170f1cb4ba1fec6e74b	75336b461d26c7a33ba00a994ee12788	e20f9178ae0c13b666a0cedfb3d1addb
11832	328cceaeb35ad170f1cb4ba1fec6e74b	75336b461d26c7a33ba00a994ee12788	e20f9178ae0c13b666a0cedfb3d1addb
11833	328cceaeb35ad170f1cb4ba1fec6e74b	75336b461d26c7a33ba00a994ee12788	e20f9178ae0c13b666a0cedfb3d1addb
11834	328cceaeb35ad170f1cb4ba1fec6e74b	75336b461d26c7a33ba00a994ee12788	e20f9178ae0c13b666a0cedfb3d1addb
11835	328cceaeb35ad170f1cb4ba1fec6e74b	75336b461d26c7a33ba00a994ee12788	e20f9178ae0c13b666a0cedfb3d1addb
11836	328cceaeb35ad170f1cb4ba1fec6e74b	75336b461d26c7a33ba00a994ee12788	e20f9178ae0c13b666a0cedfb3d1addb
11837	33cf9784e37737c4127a8a36e29d4e45	ac4a03fcb6c7423b2df5c30323c96ee4	3ace450178e1a34aec6faaf982d98f3d
11838	33cf9784e37737c4127a8a36e29d4e45	ac4a03fcb6c7423b2df5c30323c96ee4	3ace450178e1a34aec6faaf982d98f3d
11839	33cf9784e37737c4127a8a36e29d4e45	ac4a03fcb6c7423b2df5c30323c96ee4	3ace450178e1a34aec6faaf982d98f3d
11840	7655074381ed5b9c7a04c061579dde61	3ce748366c4284bf924a01930e3fca08	830b6c1b34983e3ba365a7dcf5e62611
11841	7bffc920a9feb2d1135f52e52e08a169	a4cfa7744089e9490d4dd5deee8b5feb	d19e715cbedfce982fd5dcb5a34d5469
11842	70c924714a346cace58ab3a5047117ec	80b38b6a36471c36850a2b59c73a664a	94c950b603a90c4cecdbb05499f6e542
11843	70c924714a346cace58ab3a5047117ec	80b38b6a36471c36850a2b59c73a664a	94c950b603a90c4cecdbb05499f6e542
11844	4e8d59f49a9e51b2f6ff0fde0e9cba33	514ccdbd20dd1577a8fc92c4d3a535e7	4b7da120f192ad166b7258048211e700
11845	4e8d59f49a9e51b2f6ff0fde0e9cba33	514ccdbd20dd1577a8fc92c4d3a535e7	4b7da120f192ad166b7258048211e700
11846	4e8d59f49a9e51b2f6ff0fde0e9cba33	514ccdbd20dd1577a8fc92c4d3a535e7	4b7da120f192ad166b7258048211e700
11847	c54d69c66325942877dff0120daadbe4	c9b33a7d0dea2ce92189bfe0f2acc9f4	21f1492b682ee12c78c3a17ee16d1177
11848	c54d69c66325942877dff0120daadbe4	c9b33a7d0dea2ce92189bfe0f2acc9f4	21f1492b682ee12c78c3a17ee16d1177
11849	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11850	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11851	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11852	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11853	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11854	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11855	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11856	143b9d64971f3244f8ba505a846326dd	1374a46d26b5baae506636d5edfdbbbe	d23fb791f6379e36587fb6b8eabbadc1
11857	143b9d64971f3244f8ba505a846326dd	1374a46d26b5baae506636d5edfdbbbe	d23fb791f6379e36587fb6b8eabbadc1
11858	7c37186ec01340a2f21b605e9b20f806	edd3bfeedb57d20ff5e2d472ae5e7980	ce538afa640f0bb4a9169cb746243187
11859	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11860	0dcb671667b48adfdbbe7ee32442fd4b	dd1b2efc372e294e291855fd5e79d203	62b767969e211c8bf17fbc3bc01cf219
11861	7ba86690f418b75cd67e9630f9519004	051170d347a2b05bdce95ce8f0135ecf	93a40a70f7464120e18b9d849d2988ca
11862	7ba86690f418b75cd67e9630f9519004	051170d347a2b05bdce95ce8f0135ecf	93a40a70f7464120e18b9d849d2988ca
11863	7ba86690f418b75cd67e9630f9519004	051170d347a2b05bdce95ce8f0135ecf	93a40a70f7464120e18b9d849d2988ca
11864	7ba86690f418b75cd67e9630f9519004	051170d347a2b05bdce95ce8f0135ecf	93a40a70f7464120e18b9d849d2988ca
11865	7ba86690f418b75cd67e9630f9519004	051170d347a2b05bdce95ce8f0135ecf	93a40a70f7464120e18b9d849d2988ca
11866	7ba86690f418b75cd67e9630f9519004	051170d347a2b05bdce95ce8f0135ecf	93a40a70f7464120e18b9d849d2988ca
11867	7ba86690f418b75cd67e9630f9519004	051170d347a2b05bdce95ce8f0135ecf	93a40a70f7464120e18b9d849d2988ca
11868	2ea0a80f4d67a2cd8625785f50c8900e	6e4dd49816a8817736151dd776ecd80b	fe9ae8f62765f8bca9f391ca6d85606e
11869	2ea0a80f4d67a2cd8625785f50c8900e	6e4dd49816a8817736151dd776ecd80b	fe9ae8f62765f8bca9f391ca6d85606e
11870	2ea0a80f4d67a2cd8625785f50c8900e	6e4dd49816a8817736151dd776ecd80b	fe9ae8f62765f8bca9f391ca6d85606e
11871	5b4489fc251bf77bd8a677e3b03551d5	9d9e1d33a84049103954777f46022d86	6178fd8fad002e2dca2e4919883cc967
11872	4650a0d1af2e86697c7558a7e85c0e13	a35409539099057e5977d9396c7a8a88	9fd376bac1ab0ecdc925059eb12c3470
11873	e205baca5f6ccb8d461cd21dd8a65e70	ba3fcd27a697556b7486bbbe0018446f	14a1fb3df40ba56b3924e48acb3c53f6
11874	e205baca5f6ccb8d461cd21dd8a65e70	ba3fcd27a697556b7486bbbe0018446f	14a1fb3df40ba56b3924e48acb3c53f6
11875	e205baca5f6ccb8d461cd21dd8a65e70	ba3fcd27a697556b7486bbbe0018446f	14a1fb3df40ba56b3924e48acb3c53f6
11876	e205baca5f6ccb8d461cd21dd8a65e70	ba3fcd27a697556b7486bbbe0018446f	14a1fb3df40ba56b3924e48acb3c53f6
11877	e205baca5f6ccb8d461cd21dd8a65e70	ba3fcd27a697556b7486bbbe0018446f	14a1fb3df40ba56b3924e48acb3c53f6
11878	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11879	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11880	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11881	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11882	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11883	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11884	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11885	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11886	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11887	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11888	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11889	db8c7cf4c5f1a85d9d71838a9b5b1540	9dea93b20713fc65e1a2ad669841cede	22883875eaad6c9063beb9ff1c984b72
11890	36a6ee7992227547f50ae3751b6a160e	6d52d33478daa32faca58b4be28d6be1	dc8804babbf30ace616b33afe62ac153
11891	36a6ee7992227547f50ae3751b6a160e	6d52d33478daa32faca58b4be28d6be1	dc8804babbf30ace616b33afe62ac153
11892	36a6ee7992227547f50ae3751b6a160e	6d52d33478daa32faca58b4be28d6be1	dc8804babbf30ace616b33afe62ac153
11893	233357938e50fc38042d29379fe5583b	8ef241cf5d6c98cb3a974b86492c9080	d2483975845341daf55555bd0d381a6b
11894	233357938e50fc38042d29379fe5583b	8ef241cf5d6c98cb3a974b86492c9080	d2483975845341daf55555bd0d381a6b
11895	36a6ee7992227547f50ae3751b6a160e	6d52d33478daa32faca58b4be28d6be1	dc8804babbf30ace616b33afe62ac153
11896	36a6ee7992227547f50ae3751b6a160e	6d52d33478daa32faca58b4be28d6be1	dc8804babbf30ace616b33afe62ac153
11897	0dceceb02207f7363418b8a339ceeda9	b875a6dd610eed630e124cc0d814d2ef	e26c1aad01830fb2463b96ef976388cd
11898	05cf7b1a7f2c1e8cd5d86ee7bd6dbcc3	52fd8f808d13d4e68dc15c3782d4c6b3	70f452ff9f7463284821b1e31a5de6fc
11899	05cf7b1a7f2c1e8cd5d86ee7bd6dbcc3	52fd8f808d13d4e68dc15c3782d4c6b3	70f452ff9f7463284821b1e31a5de6fc
11900	0a467a104294e13f1daadaf3f1c320c8	af8bb46c0683ab1c7a91a236d1ee6d05	555ccc554ffdf8b64b71b56a8792fe9e
11901	0a467a104294e13f1daadaf3f1c320c8	af8bb46c0683ab1c7a91a236d1ee6d05	555ccc554ffdf8b64b71b56a8792fe9e
11902	1001ddaa5c659f5c1f0e20a8cdfabcb8	229bd0c9db96fac9d1cbf0677d46c211	3474233f6af9bb1167d91f99b429d17d
11903	1001ddaa5c659f5c1f0e20a8cdfabcb8	229bd0c9db96fac9d1cbf0677d46c211	3474233f6af9bb1167d91f99b429d17d
11904	1001ddaa5c659f5c1f0e20a8cdfabcb8	229bd0c9db96fac9d1cbf0677d46c211	3474233f6af9bb1167d91f99b429d17d
11905	1001ddaa5c659f5c1f0e20a8cdfabcb8	229bd0c9db96fac9d1cbf0677d46c211	3474233f6af9bb1167d91f99b429d17d
11906	1001ddaa5c659f5c1f0e20a8cdfabcb8	229bd0c9db96fac9d1cbf0677d46c211	3474233f6af9bb1167d91f99b429d17d
11907	801efd5e5881d1b98044d689714c5d3f	5b169991388ef9fda298f3a3853ce481	ae4090459e4fed086270bda4187f70e6
