# rank	legacy	wide	full
23660	4f4ef9937b8483f69e4322a163dfe3b7	b4a3766d22786f9ed577ce3cfa97b6e8	620b399fa41b97b5678583f98b5756bd
23661	4f4ef9937b8483f69e4322a163dfe3b7	b4a3766d22786f9ed577ce3cfa97b6e8	620b399fa41b97b5678583f98b5756bd
23662	4f4ef9937b8483f69e4322a163dfe3b7	b4a3766d22786f9ed577ce3cfa97b6e8	620b399fa41b97b5678583f98b5756bd
23663	4f4ef9937b8483f69e4322a163dfe3b7	b4a3766d22786f9ed577ce3cfa97b6e8	620b399fa41b97b5678583f98b5756bd
23664	a437f964edd0f9de24583e8dac00bce5	557ba4707a528e757ffcaa353c9f5595	061c118ea7e5bae766cb47795c945e85
23665	a437f964edd0f9de24583e8dac00bce5	557ba4707a528e757ffcaa353c9f5595	061c118ea7e5bae766cb47795c945e85
23666	a437f964edd0f9de24583e8dac00bce5	557ba4707a528e757ffcaa353c9f5595	061c118ea7e5bae766cb47795c945e85
23667	4c50a276acb28ec46de338ea09fe156d	ba49136aa51585c2d18fb36080c43f30	21056f905057a39607b0adf95945d945
23668	4c50a276acb28ec46de338ea09fe156d	ba49136aa51585c2d18fb36080c43f30	21056f905057a39607b0adf95945d945
23669	efafef2bf734fc91baa48fd364d0a86c	124e3beaca33307c9d9ed74006fcdc19	3775576bbe957e6c8e334aa690b21c62
23670	efafef2bf734fc91baa48fd364d0a86c	124e3beaca33307c9d9ed74006fcdc19	3775576bbe957e6c8e334aa690b21c62
23671	efafef2bf734fc91baa48fd364d0a86c	124e3beaca33307c9d9ed74006fcdc19	3775576bbe957e6c8e334aa690b21c62
23672	efafef2bf734fc91baa48fd364d0a86c	124e3beaca33307c9d9ed74006fcdc19	3775576bbe957e6c8e334aa690b21c62
23673	efafef2bf734fc91baa48fd364d0a86c	124e3beaca33307c9d9ed74006fcdc19	3775576bbe957e6c8e334aa690b21c62
23674	efafef2bf734fc91baa48fd364d0a86c	124e3beaca33307c9d9ed74006fcdc19	3775576bbe957e6c8e334aa690b21c62
23675	efafef2bf734fc91baa48fd364d0a86c	124e3beaca33307c9d9ed74006fcdc19	3775576bbe957e6c8e334aa690b21c62
23676	871d2ad2e8c57d5fd6b545d9c9cac171	83a23ba2dd780115fc52b814a9623e8d	578b558cc49036509e0536150b02f710
23677	871d2ad2e8c57d5fd6b545d9c9cac171	83a23ba2dd780115fc52b814a9623e8d	578b558cc49036509e0536150b02f710
23678	871d2ad2e8c57d5fd6b545d9c9cac171	83a23ba2dd780115fc52b814a9623e8d	578b558cc49036509e0536150b02f710
23679	871d2ad2e8c57d5fd6b545d9c9cac171	83a23ba2dd780115fc52b814a9623e8d	578b558cc49036509e0536150b02f710
23680	871d2ad2e8c57d5fd6b545d9c9cac171	83a23ba2dd780115fc52b814a9623e8d	578b558cc49036509e0536150b02f710
23681	5690a10cb4bbbadf27a5e0b4e38e10e6	9a1eaceb5254644db9437bacc178db09	41df0547da14458e642cf986bf410b1e
23682	5690a10cb4bbbadf27a5e0b4e38e10e6	9a1eaceb5254644db9437bacc178db09	41df0547da14458e642cf986bf410b1e
23683	5690a10cb4bbbadf27a5e0b4e38e10e6	9a1eaceb5254644db9437bacc178db09	41df0547da14458e642cf986bf410b1e
23684	5690a10cb4bbbadf27a5e0b4e38e10e6	9a1eaceb5254644db9437bacc178db09	41df0547da14458e642cf986bf410b1e
23685	5690a10cb4bbbadf27a5e0b4e38e10e6	9a1eaceb5254644db9437bacc178db09	41df0547da14458e642cf986bf410b1e
23686	5690a10cb4bbbadf27a5e0b4e38e10e6	9a1eaceb5254644db9437bacc178db09	41df0547da14458e642cf986bf410b1e
23687	5690a10cb4bbbadf27a5e0b4e38e10e6	9a1eaceb5254644db9437bacc178db09	41df0547da14458e642cf986bf410b1e
23688	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23689	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23690	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23691	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23692	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23693	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23694	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23695	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23696	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23697	3994f6cbe362b71c6c35732540a1acc2	b9f4a5ce3df8c2024dbcb32f06742bf8	9007916f8e1d59ef8c37c5f8ea106198
23698	1b1921749139d683ee36f25d11358ea8	f682fce55619de508f2a4339de832f97	46f4a4cb5f9e5a04b4d41d75f4ac42c1
23699	1b1921749139d683ee36f25d11358ea8	f682fce55619de508f2a4339de832f97	46f4a4cb5f9e5a04b4d41d75f4ac42c1
23700	1b1921749139d683ee36f25d11358ea8	f682fce55619de508f2a4339de832f97	46f4a4cb5f9e5a04b4d41d75f4ac42c1
23701	34a02e9450a62f12fd7ddfed1f9a3eae	b8ae0391e976b3c9d5428e5007aa3265	ab3b9b1270cd6f30e89f6c698419b445
23702	34a02e9450a62f12fd7ddfed1f9a3eae	b8ae0391e976b3c9d5428e5007aa3265	ab3b9b1270cd6f30e89f6c698419b445
23703	20856e45c989ca9c86b87657ba461c7d	77e7feaa97d7558141e5746abc1a25da	51d1c3620c2d6767c2e68aa335f25b67
23704	074f3638f7bed048dd92ce5a0d15bd3f	2290173a3cacdae337bbcae5c80b46b0	780e207e4e85dc18d4637d651a3ade2e
23705	848cefbcab33267f0a7eee8157c2a6b1	cd80ed69d758c9df6fc28698e362f9f5	d3152ca983e3ddcc799aff719fa2679c
23706	848cefbcab33267f0a7eee8157c2a6b1	cd80ed69d758c9df6fc28698e362f9f5	d3152ca983e3ddcc799aff719fa2679c
23707	848cefbcab33267f0a7eee8157c2a6b1	cd80ed69d758c9df6fc28698e362f9f5	d3152ca983e3ddcc799aff719fa2679c
23708	848cefbcab33267f0a7eee8157c2a6b1	cd80ed69d758c9df6fc28698e362f9f5	d3152ca983e3ddcc799aff719fa2679c
23709	848cefbcab33267f0a7eee8157c2a6b1	cd80ed69d758c9df6fc28698e362f9f5	d3152ca983e3ddcc799aff719fa2679c
23710	7d7ac9b6f2fa8b25dd44c60002f42716	5e7dac7147ed22226e2bfa8ba0fbcb48	de29e1c0f226e0b80ad93546d549bea8
23711	7d7ac9b6f2fa8b25dd44c60002f42716	5e7dac7147ed22226e2bfa8ba0fbcb48	de29e1c0f226e0b80ad93546d549bea8
23712	7d7ac9b6f2fa8b25dd44c60002f42716	5e7dac7147ed22226e2bfa8ba0fbcb48	de29e1c0f226e0b80ad93546d549bea8
23713	7d7ac9b6f2fa8b25dd44c60002f42716	5e7dac7147ed22226e2bfa8ba0fbcb48	de29e1c0f226e0b80ad93546d549bea8
23714	7d7ac9b6f2fa8b25dd44c60002f42716	5e7dac7147ed22226e2bfa8ba0fbcb48	de29e1c0f226e0b80ad93546d549bea8
23715	7d7ac9b6f2fa8b25dd44c60002f42716	5e7dac7147ed22226e2bfa8ba0fbcb48	de29e1c0f226e0b80ad93546d549bea8
23716	7d7ac9b6f2fa8b25dd44c60002f42716	5e7dac7147ed22226e2bfa8ba0fbcb48	de29e1c0f226e0b80ad93546d549bea8
23717	b3a8a0f7c6f64bb5c79278224bdf6935	93656e33881a1edf5b25310a4e93fedc	b42cd866bc93ee06bfa70a472b791341
23718	79ac42deefc1659a34faed6c4f0fef90	4ea706ae47722bd03922106d5726bf6b	2201816b4610724f1420be034fb32617
23719	79ac42deefc1659a34faed6c4f0fef90	4ea706ae47722bd03922106d5726bf6b	2201816b4610724f1420be034fb32617
23720	b3a8a0f7c6f64bb5c79278224bdf6935	93656e33881a1edf5b25310a4e93fedc	b42cd866bc93ee06bfa70a472b791341
23721	b3a8a0f7c6f64bb5c79278224bdf6935	93656e33881a1edf5b25310a4e93fedc	b42cd866bc93ee06bfa70a472b791341
23722	b3a8a0f7c6f64bb5c79278224bdf6935	93656e33881a1edf5b25310a4e93fedc	b42cd866bc93ee06bfa70a472b791341
23723	b3a8a0f7c6f64bb5c79278224bdf6935	93656e33881a1edf5b25310a4e93fedc	b42cd866bc93ee06bfa70a472b791341
23724	b3a8a0f7c6f64bb5c79278224bdf6935	93656e33881a1edf5b25310a4e93fedc	b42cd866bc93ee06bfa70a472b791341
23725	7a35bd93decb5c81d4420ad35186ec07	30c690ffc6516901c175de07b94a232f	33b0d3fdc537ca1242d197e9cb816138
23726	f7abbaff926ac3e8fcd43737fa3b3b03	658ad276a0f524ae10ee241338fe3b8e	cbdee25bf9f387bc074184b19235f359
23727	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23728	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23729	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23730	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23731	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23732	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23733	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23734	746a778d4e274d7c33365ed41950383e	1197f4a74ccf43e811486c8a20ed897a	06020d0222073424a7fa0072f72d0c8e
23735	746a778d4e274d7c33365ed41950383e	1197f4a74ccf43e811486c8a20ed897a	06020d0222073424a7fa0072f72d0c8e
23736	746a778d4e274d7c33365ed41950383e	1197f4a74ccf43e811486c8a20ed897a	06020d0222073424a7fa0072f72d0c8e
23737	aee8596fc037cabfe8f690d97baaecc6	c2902ec973c2cc2c025f26ca28efb4aa	c7557f6a77699581cc85dbfab02d2e4d
23738	aee8596fc037cabfe8f690d97baaecc6	c2902ec973c2cc2c025f26ca28efb4aa	c7557f6a77699581cc85dbfab02d2e4d
23739	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23740	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23741	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23742	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23743	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23744	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23745	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23746	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23747	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23748	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23749	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23750	c7216e6f5a47cbb541d1702325bf0da6	a34169df965b56fee6ce61021faac688	b23ec93b09295f7c01a1734e9c26c848
23751	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23752	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23753	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23754	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23755	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23756	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23757	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23758	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23759	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23760	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23761	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23762	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
23763	a60ef170b306cdd269265e56ca8ed22e	c2b02d2a8c8db5679ff228979e1a6c93	51b04d2d3d1345e5558f556eccbb5cca
