# rank	legacy	wide	full
15773	7a19cfa0cbb90ea9980717cfecdc7026	15ea60bc83968c28126f75d9f56249d0	63d438ae18b9158c73adc27c33b9d28c
15774	7a19cfa0cbb90ea9980717cfecdc7026	15ea60bc83968c28126f75d9f56249d0	63d438ae18b9158c73adc27c33b9d28c
15775	7a19cfa0cbb90ea9980717cfecdc7026	15ea60bc83968c28126f75d9f56249d0	63d438ae18b9158c73adc27c33b9d28c
15776	7a19cfa0cbb90ea9980717cfecdc7026	15ea60bc83968c28126f75d9f56249d0	63d438ae18b9158c73adc27c33b9d28c
15777	80d4c2ed18e045e091d27601e265ccb7	056526c6e379b1540f31888b59623d48	6e07940fc5e85b95b81f0d0a2b26e523
15778	80d4c2ed18e045e091d27601e265ccb7	056526c6e379b1540f31888b59623d48	6e07940fc5e85b95b81f0d0a2b26e523
15779	80d4c2ed18e045e091d27601e265ccb7	056526c6e379b1540f31888b59623d48	6e07940fc5e85b95b81f0d0a2b26e523
15780	80d4c2ed18e045e091d27601e265ccb7	056526c6e379b1540f31888b59623d48	6e07940fc5e85b95b81f0d0a2b26e523
15781	80d4c2ed18e045e091d27601e265ccb7	056526c6e379b1540f31888b59623d48	6e07940fc5e85b95b81f0d0a2b26e523
15782	80d4c2ed18e045e091d27601e265ccb7	056526c6e379b1540f31888b59623d48	6e07940fc5e85b95b81f0d0a2b26e523
15783	80d4c2ed18e045e091d27601e265ccb7	056526c6e379b1540f31888b59623d48	6e07940fc5e85b95b81f0d0a2b26e523
15784	ad905dc2a2a51c2f235a1fdd0bdd6d58	277533dbb8aed76d9d0ca0940687ec92	7bead481c6e9c45251298fb4c65af775
15785	ad905dc2a2a51c2f235a1fdd0bdd6d58	277533dbb8aed76d9d0ca0940687ec92	7bead481c6e9c45251298fb4c65af775
15786	ad905dc2a2a51c2f235a1fdd0bdd6d58	277533dbb8aed76d9d0ca0940687ec92	7bead481c6e9c45251298fb4c65af775
15787	1e204bda9b54e3fd0520b2735fe0ca8b	89166c0863c1ae823c3ecd87f7012d03	160f1b070964e9bde28f5657252c1123
15788	1e204bda9b54e3fd0520b2735fe0ca8b	89166c0863c1ae823c3ecd87f7012d03	160f1b070964e9bde28f5657252c1123
15789	f027a959584783f9ca97184e608be692	3fa98f0ffaa279a92641551b60572d9a	53f451e469d9d5a236f298552b3ecf4a
15790	f027a959584783f9ca97184e608be692	3fa98f0ffaa279a92641551b60572d9a	53f451e469d9d5a236f298552b3ecf4a
